train,station,time,day,weather,crowd
CSMT_FAST,Vashi,18:45,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,18:30,THURSDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,08:00,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,12:45,SUNDAY,RAIN,LOW
CSMT_FAST,Nerul,17:15,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Borivali,07:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,21:00,MONDAY,CLOUDY,MEDIUM
CSMT_FAST,Panvel,16:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Nerul,11:15,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Panvel,23:00,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Mulund,13:30,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Ghatkopar,17:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Bhandup,07:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Ghatkopar,18:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Dadar,19:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Thane,23:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,CSMT,11:45,FRIDAY,RAIN,LOW
CSMT_SLOW,Bandra,19:00,THURSDAY,RAIN,HIGH
CSMT_SLOW,Borivali,23:15,MONDAY,RAIN,LOW
CSMT_FAST,Byculla,19:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,20:00,THURSDAY,CLEAR,LOW
CSMT_SLOW,CSMT,11:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kalyan,21:30,TUESDAY,RAIN,LOW
CSMT_SLOW,Panvel,20:45,FRIDAY,RAIN,HIGH
CSMT_FAST,Andheri,10:00,MONDAY,RAIN,LOW
CSMT_FAST,Byculla,09:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,15:30,MONDAY,CLOUDY,MEDIUM
CSMT_FAST,Kurla,08:15,SUNDAY,RAIN,HIGH
CSMT_FAST,CSMT,15:45,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Virar,07:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Kurla,06:00,SUNDAY,RAIN,LOW
CSMT_SLOW,Dombivli,05:45,MONDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,10:15,TUESDAY,RAIN,HIGH
CSMT_SLOW,Dadar,17:00,SATURDAY,RAIN,HIGH
CSMT_SLOW,Kalyan,12:45,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Panvel,13:30,SATURDAY,CLOUDY,LOW
CSMT_FAST,Bandra,06:15,SUNDAY,RAIN,LOW
CSMT_FAST,Virar,15:30,MONDAY,CLOUDY,LOW
CSMT_SLOW,Kurla,16:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Borivali,15:45,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Thane,21:45,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Dombivli,22:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Mulund,09:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Panvel,14:45,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Nerul,07:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Dombivli,23:30,TUESDAY,CLEAR,LOW
CSMT_SLOW,Mulund,14:45,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Panvel,19:15,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,15:15,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Thane,05:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Dadar,06:00,SATURDAY,CLEAR,LOW
CSMT_SLOW,Nerul,10:30,TUESDAY,CLEAR,LOW
CSMT_FAST,Bandra,21:00,MONDAY,CLEAR,LOW
CSMT_SLOW,Kurla,10:30,SATURDAY,CLEAR,LOW
CSMT_FAST,Andheri,14:00,THURSDAY,CLOUDY,LOW
CSMT_FAST,Vikhroli,17:00,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,08:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Nerul,18:00,SUNDAY,CLEAR,HIGH
CSMT_FAST,Dadar,23:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Thane,13:00,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,17:00,FRIDAY,CLEAR,HIGH
CSMT_FAST,Vashi,07:30,THURSDAY,RAIN,HIGH
CSMT_FAST,Vikhroli,16:30,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Vikhroli,14:30,MONDAY,CLEAR,LOW
CSMT_SLOW,Dombivli,21:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,07:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Kurla,16:45,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Bandra,15:15,THURSDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,05:45,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Virar,17:15,SUNDAY,RAIN,HIGH
CSMT_FAST,Byculla,08:45,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,09:45,SATURDAY,RAIN,HIGH
CSMT_FAST,Vashi,17:45,SUNDAY,RAIN,HIGH
CSMT_FAST,Kalyan,23:30,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Bandra,18:45,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Borivali,19:45,FRIDAY,RAIN,HIGH
CSMT_FAST,Kurla,07:30,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,22:15,THURSDAY,CLEAR,LOW
CSMT_SLOW,Mulund,12:30,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Borivali,14:00,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Thane,21:15,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,CSMT,05:00,TUESDAY,RAIN,LOW
CSMT_FAST,Byculla,07:30,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Kurla,05:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Byculla,23:45,FRIDAY,RAIN,LOW
CSMT_FAST,Vashi,16:30,THURSDAY,RAIN,HIGH
CSMT_SLOW,Kurla,17:15,THURSDAY,RAIN,HIGH
CSMT_FAST,Bhandup,09:15,SATURDAY,RAIN,HIGH
CSMT_FAST,Byculla,17:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Kalyan,21:00,FRIDAY,RAIN,LOW
CSMT_FAST,Dadar,18:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Virar,10:30,TUESDAY,CLEAR,HIGH
CSMT_FAST,Dadar,15:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Vikhroli,22:15,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,14:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Vashi,19:00,SUNDAY,RAIN,HIGH
CSMT_FAST,Kurla,12:30,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Dadar,23:30,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,Thane,13:45,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Nerul,18:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,12:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Thane,08:00,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,05:15,TUESDAY,CLOUDY,LOW
CSMT_FAST,Bandra,19:30,THURSDAY,RAIN,HIGH
CSMT_FAST,Vashi,15:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,10:30,TUESDAY,RAIN,HIGH
CSMT_SLOW,Bandra,20:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Kurla,12:45,SATURDAY,RAIN,LOW
CSMT_FAST,CSMT,23:45,FRIDAY,CLEAR,LOW
CSMT_FAST,Kurla,08:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Bandra,08:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Borivali,14:45,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Kurla,13:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Bhandup,20:15,SATURDAY,RAIN,LOW
CSMT_SLOW,CSMT,11:00,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Nerul,08:00,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Nerul,11:15,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Thane,19:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,19:00,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,14:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Bandra,19:15,THURSDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,12:15,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Virar,06:15,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,17:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Virar,23:00,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Borivali,16:15,FRIDAY,CLEAR,HIGH
CSMT_FAST,Dadar,14:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,11:30,MONDAY,RAIN,LOW
CSMT_FAST,Mulund,19:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Thane,06:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Byculla,16:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Kanjurmarg,22:15,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Bhandup,10:15,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,06:30,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,19:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,17:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Virar,05:30,TUESDAY,CLEAR,LOW
CSMT_FAST,Kanjurmarg,22:00,SUNDAY,RAIN,LOW
CSMT_FAST,Virar,17:00,FRIDAY,RAIN,HIGH
CSMT_FAST,Panvel,08:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Bhandup,21:15,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,Mulund,06:15,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Virar,08:45,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Mulund,05:15,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Thane,14:15,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Nerul,07:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Virar,18:15,SUNDAY,RAIN,HIGH
CSMT_FAST,Borivali,05:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,07:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Andheri,17:00,TUESDAY,RAIN,HIGH
CSMT_SLOW,Andheri,15:45,FRIDAY,CLOUDY,LOW
CSMT_FAST,Byculla,08:15,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Dadar,21:00,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Thane,16:30,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Kalyan,10:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Vashi,17:30,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Bhandup,16:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,20:15,MONDAY,RAIN,HIGH
CSMT_FAST,CSMT,11:45,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Mulund,23:45,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,16:15,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Byculla,12:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Nerul,18:15,SATURDAY,CLOUDY,HIGH
CSMT_SLOW,Vashi,08:00,THURSDAY,CLEAR,HIGH
CSMT_FAST,Nerul,10:00,FRIDAY,RAIN,HIGH
CSMT_FAST,Thane,06:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Andheri,06:30,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Kanjurmarg,21:30,SUNDAY,CLEAR,LOW
CSMT_FAST,Andheri,23:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Virar,19:45,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,18:00,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,21:15,TUESDAY,RAIN,LOW
CSMT_FAST,Vashi,16:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Vashi,16:30,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,Dadar,10:45,SATURDAY,CLEAR,LOW
CSMT_FAST,Dadar,18:45,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Nerul,05:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Panvel,15:45,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bandra,17:15,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Dadar,14:30,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Bandra,21:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Ghatkopar,15:15,THURSDAY,RAIN,HIGH
CSMT_SLOW,Bandra,22:30,MONDAY,CLOUDY,LOW
CSMT_FAST,Nerul,18:30,SATURDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,16:45,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Kanjurmarg,12:00,THURSDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,10:00,WEDNESDAY,RAIN,LOW
CSMT_FAST,Kanjurmarg,13:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Mulund,14:00,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Kalyan,12:45,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Nerul,11:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Mulund,08:00,SATURDAY,CLEAR,HIGH
CSMT_FAST,Kurla,07:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Thane,18:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Kurla,18:30,SATURDAY,RAIN,HIGH
CSMT_FAST,Borivali,22:00,FRIDAY,CLOUDY,MEDIUM
CSMT_SLOW,Andheri,14:15,FRIDAY,CLOUDY,LOW
CSMT_FAST,Bhandup,06:15,SATURDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,05:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Vashi,08:15,FRIDAY,RAIN,HIGH
CSMT_SLOW,CSMT,14:15,MONDAY,RAIN,LOW
CSMT_SLOW,Dadar,06:00,SATURDAY,CLEAR,LOW
CSMT_SLOW,Kalyan,21:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Kurla,08:00,THURSDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,17:00,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,10:30,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Vikhroli,16:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Borivali,06:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Dadar,18:00,SUNDAY,CLEAR,HIGH
CSMT_SLOW,CSMT,05:30,FRIDAY,CLOUDY,LOW
CSMT_FAST,Byculla,06:00,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,15:30,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Nerul,10:00,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,14:15,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Borivali,08:30,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Dombivli,20:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Panvel,05:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Bhandup,14:15,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Kurla,11:15,MONDAY,CLOUDY,HIGH
CSMT_FAST,Virar,12:30,THURSDAY,CLEAR,HIGH
CSMT_FAST,Vashi,23:45,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Byculla,23:30,WEDNESDAY,CLEAR,LOW
CSMT_FAST,CSMT,06:45,MONDAY,CLEAR,LOW
CSMT_FAST,Kurla,21:45,FRIDAY,RAIN,HIGH
CSMT_SLOW,Nerul,12:15,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Virar,06:45,FRIDAY,CLOUDY,MEDIUM
CSMT_SLOW,CSMT,10:00,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Nerul,10:15,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vashi,12:45,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Bhandup,09:00,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,09:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,23:00,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,11:30,SUNDAY,RAIN,LOW
CSMT_FAST,Borivali,07:45,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Bhandup,19:45,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Thane,06:00,SATURDAY,CLEAR,LOW
CSMT_FAST,Kanjurmarg,18:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Vikhroli,05:15,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Mulund,13:00,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,22:30,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Kalyan,08:30,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Dadar,22:30,MONDAY,RAIN,MEDIUM
CSMT_SLOW,Andheri,10:15,FRIDAY,RAIN,LOW
CSMT_SLOW,Vikhroli,13:00,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Andheri,06:15,TUESDAY,RAIN,LOW
CSMT_SLOW,Byculla,08:15,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,05:30,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Dadar,19:45,MONDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,16:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,Kanjurmarg,07:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Kurla,20:30,SATURDAY,CLEAR,LOW
CSMT_SLOW,Borivali,22:15,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,15:00,MONDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,20:00,SUNDAY,RAIN,LOW
CSMT_FAST,Byculla,11:45,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,CSMT,18:00,THURSDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,22:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Panvel,23:45,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Byculla,12:45,MONDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,21:15,MONDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,19:30,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,17:00,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Dadar,17:15,THURSDAY,RAIN,HIGH
CSMT_SLOW,Vashi,14:15,MONDAY,RAIN,MEDIUM
CSMT_FAST,Thane,18:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Kurla,09:15,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,19:00,THURSDAY,RAIN,HIGH
CSMT_FAST,Kalyan,11:00,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Byculla,22:45,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Virar,13:15,THURSDAY,RAIN,MEDIUM
CSMT_FAST,Vashi,05:45,MONDAY,CLEAR,HIGH
CSMT_SLOW,Thane,11:45,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,20:00,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Panvel,11:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,Byculla,16:00,SATURDAY,RAIN,LOW
CSMT_SLOW,Ghatkopar,21:30,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Dadar,06:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Panvel,16:45,MONDAY,RAIN,LOW
CSMT_FAST,Ghatkopar,06:30,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Byculla,19:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Nerul,06:15,SUNDAY,RAIN,LOW
CSMT_FAST,Thane,22:15,MONDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,14:15,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bhandup,10:30,SATURDAY,RAIN,LOW
CSMT_FAST,Nerul,08:45,THURSDAY,RAIN,HIGH
CSMT_SLOW,CSMT,13:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Kurla,06:00,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,Nerul,11:00,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Borivali,21:45,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Dadar,22:15,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Borivali,06:45,THURSDAY,RAIN,LOW
CSMT_SLOW,Kurla,07:15,MONDAY,CLEAR,HIGH
CSMT_SLOW,Dombivli,05:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Virar,09:30,FRIDAY,RAIN,HIGH
CSMT_FAST,Vashi,18:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Thane,09:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,21:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Kanjurmarg,22:00,MONDAY,RAIN,LOW
CSMT_SLOW,Dombivli,06:00,FRIDAY,CLEAR,LOW
CSMT_SLOW,Nerul,21:00,SUNDAY,RAIN,LOW
CSMT_FAST,Dadar,11:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Panvel,16:00,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Thane,09:00,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Borivali,09:00,FRIDAY,RAIN,HIGH
CSMT_FAST,Kurla,19:15,FRIDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,07:45,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,18:15,THURSDAY,CLEAR,HIGH
CSMT_FAST,Byculla,11:45,THURSDAY,RAIN,LOW
CSMT_FAST,Nerul,20:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,CSMT,19:45,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,20:00,THURSDAY,RAIN,LOW
CSMT_SLOW,Andheri,15:30,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Thane,11:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Dadar,06:00,SATURDAY,CLEAR,LOW
CSMT_FAST,Andheri,22:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Kanjurmarg,05:30,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,05:00,SUNDAY,RAIN,LOW
CSMT_FAST,Ghatkopar,20:00,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Vashi,15:45,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Byculla,13:45,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Bandra,10:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,Byculla,15:00,TUESDAY,CLOUDY,LOW
CSMT_FAST,Bandra,06:30,SUNDAY,CLEAR,LOW
CSMT_FAST,Kurla,05:15,MONDAY,CLEAR,HIGH
CSMT_FAST,Thane,13:45,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Bandra,15:00,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Kurla,22:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,CSMT,10:45,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Bhandup,16:45,SATURDAY,RAIN,LOW
CSMT_SLOW,Borivali,15:45,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Ghatkopar,21:15,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,05:30,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Bhandup,12:15,FRIDAY,RAIN,LOW
CSMT_SLOW,Byculla,07:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Panvel,12:30,MONDAY,CLEAR,LOW
CSMT_FAST,CSMT,12:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,17:30,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Virar,05:45,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,Byculla,20:15,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,06:15,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bandra,17:30,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Andheri,09:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Kurla,08:15,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Dombivli,10:15,FRIDAY,CLEAR,HIGH
CSMT_FAST,Dombivli,18:45,MONDAY,CLEAR,HIGH
CSMT_FAST,Byculla,19:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Vashi,17:45,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Vashi,16:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Borivali,19:45,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,10:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Kanjurmarg,13:15,THURSDAY,CLEAR,LOW
CSMT_SLOW,Dombivli,14:45,MONDAY,CLEAR,LOW
CSMT_FAST,Panvel,08:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Panvel,13:15,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Mulund,11:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,Byculla,20:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Thane,15:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Thane,05:45,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Borivali,07:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Thane,15:30,TUESDAY,CLEAR,LOW
CSMT_SLOW,Dadar,09:15,TUESDAY,RAIN,HIGH
CSMT_FAST,Panvel,23:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Kalyan,07:15,SUNDAY,CLEAR,HIGH
CSMT_FAST,Mulund,10:30,SATURDAY,RAIN,LOW
CSMT_SLOW,Byculla,09:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Kalyan,09:15,THURSDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,14:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Dombivli,08:30,SUNDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,21:30,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Vikhroli,08:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,12:00,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,Kalyan,09:00,TUESDAY,RAIN,HIGH
CSMT_SLOW,Kurla,07:15,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,12:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Bhandup,23:30,TUESDAY,RAIN,HIGH
CSMT_SLOW,Panvel,19:30,MONDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,22:00,TUESDAY,CLEAR,HIGH
CSMT_FAST,Dadar,17:30,THURSDAY,RAIN,HIGH
